134217728	1	96	3.97168	58.4417	62	
134217728	1	192	2.14102	28.3825	64	
134217728	1	384	1.09546	14.7706	64	
134217728	1	768	0.689492	7.61664	58	
134217728	1	1536	1.15778	5.14529	50	
134217728	1	3072	4.77807	15.9056	34	
134217728	1	6144	17.4301	40.9339	34	
134217728	4	24	5.44382	68.6367	74	
134217728	4	48	2.88282	39.2271	86	
134217728	4	96	1.33534	14.3746	62	
134217728	4	192	1.09622	7.33432	62	
134217728	4	384	0.76992	4.65662	68	
134217728	4	768	0.345291	2.88836	58	
134217728	4	1536	0.975679	3.2356	50	
134217728	12	8	8.57022	83.1929	84	
134217728	12	16	4.74684	34.0247	72	
134217728	12	32	2.49379	17.7033	76	
134217728	12	64	1.08706	6.88649	58	
134217728	12	128	0.711284	4.64299	78	
134217728	12	256	0.451537	2.63464	62	
134217728	12	512	0.378588	1.95589	58	
134217728	24	4	13.1551	73.574	76	
134217728	24	8	6.51726	40.1052	82	
134217728	24	16	2.93646	17.8582	72	
134217728	24	32	2.66279	9.72735	80	
134217728	24	64	1.07844	3.83903	58	
134217728	24	128	0.691133	2.53002	68	
134217728	24	256	0.39107	1.90585	62	
134217728	48	2	26.3541	72.1347	70	
134217728	48	4	11.1502	36.6204	72	
134217728	48	8	5.775	22.36	78	
134217728	48	16	2.7688	10.6466	72	
134217728	48	32	2.12812	6.57099	84	
134217728	48	64	0.940404	3.05352	66	
134217728	48	128	0.680842	2.64832	76	
