134217728	1	1536	0.975548	2.93222	78	
134217728	1	96	3.80584	58.9667	119	
134217728	12	128	1.4366	4.1509	116	
134217728	1	384	1.27616	12.3926	101	
134217728	12	32	2.90725	16.5744	130	
134217728	12	8	7.37041	66.4448	130	
134217728	1	6144	9.09769	3.61841	58	
134217728	12	512	0.685728	1.35847	84	
134217728	1	3072	2.78066	2.46598	70	
134217728	1	768	0.621665	5.40595	85	
134217728	12	64	1.06259	7.38411	112	
134217728	1	192	3.04178	27.2292	114	
134217728	12	256	0.848035	1.88316	98	
134217728	12	16	3.33796	34.8616	137	
134217728	24	800	0.637625	1.55004	86	
134217728	24	128	0.705085	2.6186	116	
134217728	24	32	2.55423	8.95907	130	
134217728	24	256	1.09293	1.36788	98	
134217728	24	16	3.35704	17.9011	137	
134217728	24	8	6.66733	33.8868	130	
134217728	24	64	22.3447	88.6514	112	
134217728	24	4	13.8168	68.8734	135	
134217728	24	64	2.35887	3.87294	112	
134217728	12	1600	1.66365	1.80888	77	
134217728	1	6144	1.80522	4.62808	58	
134217728	12	512	0.954912	102.974	84	

